"","surveyID","P_type","verif_ans","P_sentence","clear_responses","ispo","resp_iscorrect","ispo.nocheck","old"
"2199","mzbmhmq820201113","DOC","y","The teacher handed the student the certificate.","they handed him the guitar",0,TRUE,0,FALSE
"2200","mzbmhmq820201113","POC","y","The travel agent gave the last ticket to the young fan.","he gave her a heart",0,TRUE,0,FALSE
"2201","nll42gx020201125","DOC","y","The teacher handed the student the certificate.","he hands the man the guitar.",0,TRUE,0,FALSE
"2202","nll42gx020201125","POI","n","The builder showed the blueprints to they new client.","the kids show the picture to the teacher.",1,TRUE,1,FALSE
"2203","nll42gx020201125","DOI","n","The captain gave the old sailor they spare life jacket.","they give grandma the cake.",0,TRUE,0,FALSE
"2204","nll42gx020201125","POC","y","The travel agent gave the last ticket to the young fan.","he gives his gift to her.",1,TRUE,0,FALSE
"2205","nll42gx020201125","DOI","n","The secretary handed the manager they invoice.","he hands the customer a book.",0,TRUE,0,FALSE
"2206","nll42gx020201125","POC","y","The architect showed the model of the building to the architect.","she shows him the dress.",0,FALSE,0,FALSE
"2207","nll42gx020201125","DOI","n","The photographer showed the editor them finished proofs.","he shows them the car.",0,TRUE,0,FALSE
"2208","nll42gx020201125","POI","n","The researcher gave the detailed results to them experienced surgeon.","the sailor gives the teapot to the soldier.",1,TRUE,1,FALSE
"2209","nll42gx020201125","DOC","y","The woman gave the new neighbor the rusty bike.","he gives the gift to her.",1,TRUE,1,FALSE
"2210","nll42gx020201125","POC","y","The mother gave the expensive toy to the hungry toddler.","she gives him the cane.",0,TRUE,0,FALSE
"2211","nll42gx020201125","DOC","y","The fashion designer gave the famous journalist the pink jacket.","she gives him the food.",0,TRUE,0,FALSE
"2212","nll42gx020201125","POI","n","The millionaire gave the valuable painting to they struggling artist.","she gives flowers to the teacher.",1,TRUE,0,FALSE
"2213","nll42gx020201125","DOI","n","The spy handed the double agent them submarine blueprints.","she hands the materials to the doctor.",0,TRUE,0,FALSE
"2214","nll42gx020201125","POI","n","The swimmer handed the towel to they driver.","she hands him the paintbrush.",0,TRUE,0,FALSE
"2215","nll42gx020201125","DOC","y","The happy child showed her father the coloring book.","he shows the judge his evidence.",0,TRUE,0,FALSE
"2216","nll42gx020201125","POC","y","The mean neighbor handed a nasty note to the woman next door.","she hands him a menu.",0,TRUE,0,FALSE
"2217","nll42gx020201125","DOI","n","The disgruntled employee gave the manager them long letter.","he gives the officer his ID.",0,TRUE,0,FALSE
"2218","nll42gx020201125","POC","y","The good looking bartender handed free drinks to the girls at the bar.","she hands him the scissors.",0,TRUE,0,FALSE
"2219","nll42gx020201125","DOC","y","The bartender handed the customer the cocktail.","he hands the hat to the clown.",1,TRUE,1,FALSE
"2220","nll42gx020201125","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","she hands the ring to him.",1,TRUE,1,FALSE
"2221","ob5p7xxa20201119","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor a stethoscope.",0,TRUE,0,FALSE
"2222","ob5p7xxa20201119","POI","n","The builder showed the blueprints to they new client.","The kids are showing a picture.",1,TRUE,0,FALSE
"2223","ob5p7xxa20201119","DOC","y","The fashion designer gave the famous journalist the pink jacket.","She gave the patient food.",0,TRUE,0,FALSE
"2224","ob5p7xxa20201119","POC","y","The travel agent gave the last ticket to the young fan.","He gives her the valentine.",0,TRUE,0,FALSE
"2225","ob5p7xxa20201119","DOC","y","The woman gave the new neighbor the rusty bike.","He gave her a gift.",0,TRUE,0,FALSE
"2226","ob5p7xxa20201119","POC","y","The mean neighbor handed a nasty note to the woman next door.","The server hands the man a menu.",0,TRUE,0,FALSE
"2227","ob5p7xxa20201119","DOC","y","The bartender handed the customer the cocktail.","He handed the clown a hat.",0,TRUE,0,FALSE
"2228","ob5p7xxa20201119","POC","y","The mother gave the expensive toy to the hungry toddler.","She is giving him a cane.",0,FALSE,0,FALSE
"2229","ob5p7xxa20201119","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gave him a ticket.",0,TRUE,0,FALSE
"2230","ob5p7xxa20201119","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands him the ring.",0,TRUE,0,FALSE
"2231","ob5p7xxa20201119","DOC","y","The teacher handed the student the certificate.","He handed him the guitar.",0,TRUE,0,FALSE
"2232","ob5p7xxa20201119","POC","y","The architect showed the model of the building to the architect.","She shows him the dress.",0,FALSE,0,FALSE
"2233","ob5p7xxa20201119","DOI","n","The secretary handed the manager they invoice.","She handed the boy the book.",0,TRUE,0,FALSE
"2234","ob5p7xxa20201119","POI","n","The millionaire gave the valuable painting to they struggling artist.","She gives her teacher flowers.",0,TRUE,0,FALSE
"2235","ob5p7xxa20201119","DOI","n","The photographer showed the editor them finished proofs.","He showed the couple the car.",0,TRUE,0,FALSE
"2236","ob5p7xxa20201119","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gave the soldier a teapot.",0,TRUE,0,FALSE
"2237","ob5p7xxa20201119","DOI","n","The captain gave the old sailor they spare life jacket.","They gave her the birthday cake.",0,TRUE,0,FALSE
"2238","ob5p7xxa20201119","POI","n","The swimmer handed the towel to they driver.","She hands him the paintbrush.",0,TRUE,0,FALSE
"2239","ob5p7xxa20201119","DOC","y","The happy child showed her father the coloring book.","He showed the gun to the judge.",1,TRUE,1,FALSE
"2240","ob5p7xxa20201119","POC","y","The good looking bartender handed free drinks to the girls at the bar.","She handed him a letter.",0,TRUE,0,FALSE
"2241","p2achudm20201123","DOC","y","The teacher handed the student the certificate.","He handed him the guitar.",0,TRUE,0,FALSE
"2242","p2achudm20201123","POI","n","The swimmer handed the towel to they driver.","She handed him a brush.",0,TRUE,0,FALSE
"2243","p2achudm20201123","DOC","y","The happy child showed her father the coloring book.","He showed the judge a gun.",0,TRUE,0,FALSE
"2244","p2achudm20201123","POI","n","The millionaire gave the valuable painting to they struggling artist.","She gave her teacher flowers.",0,TRUE,0,FALSE
"2245","p2achudm20201123","DOI","n","The captain gave the old sailor they spare life jacket.","She gave her a cake.",0,TRUE,0,FALSE
"2246","p2achudm20201123","POI","n","The builder showed the blueprints to they new client.","They show the teacher a drawing.",0,TRUE,0,FALSE
"2247","p2achudm20201123","DOC","y","The woman gave the new neighbor the rusty bike.","He gives her a gift.",0,TRUE,0,FALSE
"2248","p2achudm20201123","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives the soldier a teapot.",0,TRUE,0,FALSE
"2249","p2achudm20201123","DOC","y","The bartender handed the customer the cocktail.","He hands the clown a hat.",0,TRUE,0,FALSE
"2250","p2achudm20201123","POC","y","The good looking bartender handed free drinks to the girls at the bar.","She hands him letters.",0,TRUE,0,FALSE
"2251","p2achudm20201123","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gives him a ticket.",0,TRUE,0,FALSE
"2252","p2achudm20201123","POC","y","The mean neighbor handed a nasty note to the woman next door.","She hands him a menu.",0,TRUE,0,FALSE
"2253","p2achudm20201123","DOI","n","The photographer showed the editor them finished proofs.","He shows them a car.",0,TRUE,0,FALSE
"2254","p2achudm20201123","POC","y","The mother gave the expensive toy to the hungry toddler.","She gives him a cane.",0,TRUE,0,FALSE
"2255","p2achudm20201123","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor something.",0,TRUE,0,FALSE
"2256","p2achudm20201123","POC","y","The architect showed the model of the building to the architect.","He shows him a dress.",0,TRUE,0,FALSE
"2257","p2achudm20201123","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives them medicine.",0,TRUE,0,FALSE
"2258","p2achudm20201123","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands him a plate.",0,TRUE,0,FALSE
"2259","p2achudm20201123","DOI","n","The secretary handed the manager they invoice.","She hands him a book.",0,TRUE,0,FALSE
"2260","p2achudm20201123","POC","y","The travel agent gave the last ticket to the young fan.","He gives her a heart.",0,TRUE,0,FALSE
"2261","pl59ybvr20201103","DOI","n","The photographer showed the editor them finished proofs.","the man shows the couple the car",0,TRUE,0,FALSE
"2262","pl59ybvr20201103","POC","y","The travel agent gave the last ticket to the young fan.","the boy gives the girl a valentine",0,TRUE,0,FALSE
"2263","pl59ybvr20201103","DOI","n","The captain gave the old sailor they spare life jacket.","the couple give a cake to the woman",1,TRUE,1,FALSE
"2264","pl59ybvr20201103","POI","n","The researcher gave the detailed results to them experienced surgeon.","the sailor gives the soldier a teapot",0,TRUE,0,FALSE
"2265","pl59ybvr20201103","DOI","n","The secretary handed the manager they invoice.","The librarian hands the boy a book.",0,TRUE,0,FALSE
"2266","pl59ybvr20201103","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands the man a menu.",0,TRUE,0,FALSE
"2267","pl59ybvr20201103","DOC","y","The teacher handed the student the certificate.","the boy hands the musician his guitar.",0,TRUE,0,FALSE
"2268","pl59ybvr20201103","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl hands the boy a circular item.",0,TRUE,0,FALSE
"2269","pl59ybvr20201103","DOC","y","The happy child showed her father the coloring book.","The man shows the other man the gun.",0,TRUE,0,FALSE
"2270","pl59ybvr20201103","POI","n","The builder showed the blueprints to they new client.","The students show their teacher their artwork.",0,TRUE,0,FALSE
"2271","pl59ybvr20201103","DOC","y","The bartender handed the customer the cocktail.","The man hands the clown a hat.",0,TRUE,0,FALSE
"2272","pl59ybvr20201103","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl hands a writing utensil to the boy.",1,TRUE,1,FALSE
"2273","pl59ybvr20201103","DOI","n","The disgruntled employee gave the manager them long letter.","The police officer gives the man a ticket.",0,TRUE,0,FALSE
"2274","pl59ybvr20201103","POI","n","The swimmer handed the towel to they driver.","The girl hands a paintbrush to the painter.",1,TRUE,1,FALSE
"2275","pl59ybvr20201103","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor his stethoscope.",0,TRUE,0,FALSE
"2276","pl59ybvr20201103","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives her grandma flowers.",0,TRUE,0,FALSE
"2277","pl59ybvr20201103","DOC","y","The woman gave the new neighbor the rusty bike.","The man gives the girl a gift.",0,TRUE,0,FALSE
"2278","pl59ybvr20201103","POC","y","The mother gave the expensive toy to the hungry toddler.","The woman gives the man a cane.",0,TRUE,0,FALSE
"2279","pl59ybvr20201103","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient his food.",0,TRUE,0,FALSE
"2280","pl59ybvr20201103","POC","y","The architect showed the model of the building to the architect.","The woman shows her dress to the man.",0,FALSE,0,FALSE
"2281","q1pba6fp20201106","DOC","y","The fashion designer gave the famous journalist the pink jacket.","She can give supplies to the man",0,TRUE,0,FALSE
"2282","q1pba6fp20201106","POI","n","The builder showed the blueprints to they new client.","The children like to show their mother things",0,TRUE,0,FALSE
"2283","q1pba6fp20201106","DOC","y","The woman gave the new neighbor the rusty bike.","The man likes to give presents to others",1,TRUE,0,FALSE
"2284","q1pba6fp20201106","POC","y","The travel agent gave the last ticket to the young fan.","The man likes to give her presents",0,TRUE,0,FALSE
"2285","q1pba6fp20201106","DOI","n","The captain gave the old sailor they spare life jacket.","She likes to give him presents",0,TRUE,0,FALSE
"2286","q1pba6fp20201106","POC","y","The architect showed the model of the building to the architect.","The man likes to show others his creations",0,FALSE,0,FALSE
"2287","q1pba6fp20201106","DOI","n","The disgruntled employee gave the manager them long letter.","the officer can give out tickets",NA,TRUE,0,FALSE
"2288","q1pba6fp20201106","POI","n","The researcher gave the detailed results to them experienced surgeon.","the man can give things to others",1,TRUE,0,FALSE
"2289","q1pba6fp20201106","DOC","y","The bartender handed the customer the cocktail.","he handed the clown a hat",0,TRUE,0,FALSE
"2290","q1pba6fp20201106","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","she handed the toy to him",1,TRUE,1,FALSE
"2291","q1pba6fp20201106","DOI","n","The spy handed the double agent them submarine blueprints.","he handed the thing to her",1,TRUE,1,FALSE
"2292","q1pba6fp20201106","POC","y","The mother gave the expensive toy to the hungry toddler.",NA,NA,TRUE,0,FALSE
"2293","q1pba6fp20201106","DOI","n","The photographer showed the editor them finished proofs.","the car was showed at the rally",NA,TRUE,0,FALSE
"2294","q1pba6fp20201106","POI","n","The millionaire gave the valuable painting to they struggling artist.","She gave the woman flowers",0,TRUE,0,FALSE
"2295","q1pba6fp20201106","DOC","y","The teacher handed the student the certificate.","She handed the guitar to the man",1,TRUE,1,FALSE
"2296","q1pba6fp20201106","POC","y","The mean neighbor handed a nasty note to the woman next door.","she handed a menu to the customer",1,TRUE,1,FALSE
"2297","q1pba6fp20201106","DOI","n","The secretary handed the manager they invoice.",NA,NA,TRUE,0,FALSE
"2298","q1pba6fp20201106","POC","y","The good looking bartender handed free drinks to the girls at the bar.","she handed the brush to the painter",1,TRUE,1,FALSE
"2299","q1pba6fp20201106","DOC","y","The happy child showed her father the coloring book.","the man showed the man a thing",0,TRUE,0,FALSE
"2300","q1pba6fp20201106","POI","n","The swimmer handed the towel to they driver.",NA,NA,TRUE,0,FALSE
"2301","qokbfd8720201125","DOI","n","The secretary handed the manager they invoice.","the librarian handed the book to the little boy",1,TRUE,1,FALSE
"2302","qokbfd8720201125","POI","n","The researcher gave the detailed results to them experienced surgeon.","the sailor gave the soldier a teapot",0,TRUE,0,FALSE
"2303","qokbfd8720201125","DOI","n","The spy handed the double agent them submarine blueprints.","the nurse handed the stethoscope to the doctor",1,TRUE,1,FALSE
"2304","qokbfd8720201125","POI","n","The swimmer handed the towel to they driver.","the girl handed the painter a paintbrush",0,TRUE,0,FALSE
"2305","qokbfd8720201125","DOI","n","The captain gave the old sailor they spare life jacket.","the couple gave the elderly woman a cake",0,TRUE,0,FALSE
"2306","qokbfd8720201125","POI","n","The builder showed the blueprints to they new client.","the students showed their drawing to the teacher",1,TRUE,0,FALSE
"2307","qokbfd8720201125","DOC","y","The teacher handed the student the certificate.","the boy handed the singer a guitar",0,TRUE,0,FALSE
"2308","qokbfd8720201125","POC","y","The mother gave the expensive toy to the hungry toddler.","the maid gave a cain to the chef",1,TRUE,1,FALSE
"2309","qokbfd8720201125","DOC","y","The happy child showed her father the coloring book.","the attorney showed the evidence to the judge",1,TRUE,1,FALSE
"2310","qokbfd8720201125","POI","n","The millionaire gave the valuable painting to they struggling artist.","the student gave flowers to the teacher",1,TRUE,0,FALSE
"2311","qokbfd8720201125","DOC","y","The woman gave the new neighbor the rusty bike.","the man gave the child a gift",0,TRUE,0,FALSE
"2312","qokbfd8720201125","POC","y","The travel agent gave the last ticket to the young fan.","the boy gave a valentines gift to the girl",1,TRUE,1,FALSE
"2313","qokbfd8720201125","DOI","n","The photographer showed the editor them finished proofs.","the salesman showed the couple a car",0,TRUE,0,FALSE
"2314","qokbfd8720201125","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","the woman handed the man a frisbee",0,TRUE,0,FALSE
"2315","qokbfd8720201125","DOI","n","The disgruntled employee gave the manager them long letter.","the officer is giving the driver a ticket",0,TRUE,0,FALSE
"2316","qokbfd8720201125","POC","y","The mean neighbor handed a nasty note to the woman next door.","the waitress handed the man a menu",0,TRUE,0,FALSE
"2317","qokbfd8720201125","DOC","y","The fashion designer gave the famous journalist the pink jacket.","the nurse gave the patient his food",0,TRUE,0,FALSE
"2318","qokbfd8720201125","POC","y","The architect showed the model of the building to the architect.","the woman showed her dress to the tailor",1,TRUE,1,FALSE
"2319","qokbfd8720201125","DOC","y","The bartender handed the customer the cocktail.","the man handed a hat to the clown",1,TRUE,1,FALSE
"2320","qokbfd8720201125","POC","y","The good looking bartender handed free drinks to the girls at the bar.","the young girl handed the young boy a marker",0,TRUE,0,FALSE
"2321","qv3wta5b20201118","DOC","y","The woman gave the new neighbor the rusty bike.","the man gives the girl a gift.",0,TRUE,0,FALSE
"2322","qv3wta5b20201118","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","the woman hands the man the plate.",0,TRUE,0,FALSE
"2323","qv3wta5b20201118","DOC","y","The fashion designer gave the famous journalist the pink jacket.","the nurse gives the man medicine.",0,TRUE,0,FALSE
"2324","qv3wta5b20201118","POC","y","The good looking bartender handed free drinks to the girls at the bar.","the girl hands the boy chalk.",0,TRUE,0,FALSE
"2325","qv3wta5b20201118","DOC","y","The happy child showed her father the coloring book.","the man showed the other man something.",0,TRUE,0,FALSE
"2326","qv3wta5b20201118","POC","y","The mother gave the expensive toy to the hungry toddler.","the waitress gives the chef a cane.",0,TRUE,0,FALSE
"2327","qv3wta5b20201118","DOC","y","The bartender handed the customer the cocktail.","the man hands the clown a hat.",0,TRUE,0,FALSE
"2328","qv3wta5b20201118","POI","n","The swimmer handed the towel to they driver.","the girl hands the boy a brush.",0,TRUE,0,FALSE
"2329","qv3wta5b20201118","DOI","n","The photographer showed the editor them finished proofs.","the salesperson shows the couple the car.",0,TRUE,0,FALSE
"2330","qv3wta5b20201118","POI","n","The researcher gave the detailed results to them experienced surgeon.","the sailor gives the soldier a teapot.",0,TRUE,0,FALSE
"2331","qv3wta5b20201118","DOC","y","The teacher handed the student the certificate.","the boy hands the man a guitar.",0,TRUE,0,FALSE
"2332","qv3wta5b20201118","POI","n","The builder showed the blueprints to they new client.","the children show the teacher their art.",0,TRUE,0,FALSE
"2333","qv3wta5b20201118","DOI","n","The secretary handed the manager they invoice.","the librarian hands the boy the book.",0,TRUE,0,FALSE
"2334","qv3wta5b20201118","POC","y","The architect showed the model of the building to the architect.","the woman shows the man the dress.",0,TRUE,0,FALSE
"2335","qv3wta5b20201118","DOI","n","The captain gave the old sailor they spare life jacket.","they give her a cake",0,TRUE,0,FALSE
"2336","qv3wta5b20201118","POI","n","The millionaire gave the valuable painting to they struggling artist.","she gives her a flower.",0,TRUE,0,FALSE
"2337","qv3wta5b20201118","DOI","n","The spy handed the double agent them submarine blueprints.","she hands the doctor his stethoscope",0,TRUE,0,FALSE
"2338","qv3wta5b20201118","POC","y","The mean neighbor handed a nasty note to the woman next door.","she hands him a menu",0,TRUE,0,FALSE
"2339","qv3wta5b20201118","DOI","n","The disgruntled employee gave the manager them long letter.","the officer gives him a ticket",0,TRUE,0,FALSE
"2340","qv3wta5b20201118","POC","y","The travel agent gave the last ticket to the young fan.","he gives her a valentine",0,TRUE,0,FALSE
"2341","uy7f303a20201124","DOC","y","The happy child showed her father the coloring book.","One man showed another man a gun.",0,TRUE,0,FALSE
"2342","uy7f303a20201124","POC","y","The travel agent gave the last ticket to the young fan.","The boy gave a letter to the girl.",1,TRUE,1,FALSE
"2343","uy7f303a20201124","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gave her patient food.",0,TRUE,0,FALSE
"2344","uy7f303a20201124","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gave tea to the soldier.",1,TRUE,0,FALSE
"2345","uy7f303a20201124","DOC","y","The teacher handed the student the certificate.","The assistant handed the performer a guitar.",0,TRUE,0,FALSE
"2346","uy7f303a20201124","POI","n","The builder showed the blueprints to they new client.","The kids showed their art to the teacher.",1,TRUE,0,FALSE
"2347","uy7f303a20201124","DOC","y","The bartender handed the customer the cocktail.","The cowboy handed the clown his hat.",0,TRUE,0,FALSE
"2348","uy7f303a20201124","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl handed the hat to the boy.",1,TRUE,1,FALSE
"2349","uy7f303a20201124","DOI","n","The captain gave the old sailor they spare life jacket.","The cake was given to the coworker.",1,TRUE,0,FALSE
"2350","uy7f303a20201124","POI","n","The swimmer handed the towel to they driver.","The girl handed the brush to the painter.",1,TRUE,1,FALSE
"2351","uy7f303a20201124","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse handed the doctor the stethoscope.",0,TRUE,0,FALSE
"2352","uy7f303a20201124","POC","y","The mother gave the expensive toy to the hungry toddler.","The maid gave the cane to the cook.",1,TRUE,1,FALSE
"2353","uy7f303a20201124","DOI","n","The photographer showed the editor them finished proofs.","The salesman showed the couple the car.",0,TRUE,0,FALSE
"2354","uy7f303a20201124","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waiter handed the customer the menu.",0,TRUE,0,FALSE
"2355","uy7f303a20201124","DOI","n","The secretary handed the manager they invoice.","The librarian handed the boy a book.",0,TRUE,0,FALSE
"2356","uy7f303a20201124","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gave her teacher flowers.",0,TRUE,0,FALSE
"2357","uy7f303a20201124","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gave the man a ticket.",0,TRUE,0,FALSE
"2358","uy7f303a20201124","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl handed the boy some chalk.",0,TRUE,0,FALSE
"2359","uy7f303a20201124","DOC","y","The woman gave the new neighbor the rusty bike.","The man gave the girl a gift.",0,TRUE,0,FALSE
"2360","uy7f303a20201124","POC","y","The architect showed the model of the building to the architect.","The girl showed the dress to the man.",1,TRUE,1,FALSE
"2361","vd9r5nk020201111","DOC","y","The teacher handed the student the certificate.","The man hands the other man the guitar.",0,TRUE,0,FALSE
"2362","vd9r5nk020201111","POI","n","The builder showed the blueprints to they new client.","The two kids showed the woman the picture.",0,TRUE,0,FALSE
"2363","vd9r5nk020201111","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The doctor gave the patient food.",0,TRUE,0,FALSE
"2364","vd9r5nk020201111","POC","y","The travel agent gave the last ticket to the young fan.","The boy gave the girl the heart to the girl.",1,TRUE,1,FALSE
"2365","vd9r5nk020201111","DOC","y","The woman gave the new neighbor the rusty bike.","The man gave the girl a present.",0,TRUE,0,FALSE
"2366","vd9r5nk020201111","POI","n","The researcher gave the detailed results to them experienced surgeon.","The navy man gave the army soldier a teapot.",0,FALSE,0,FALSE
"2367","vd9r5nk020201111","DOI","n","The photographer showed the editor them finished proofs.","The man sold the car to the couple.",1,FALSE,1,FALSE
"2368","vd9r5nk020201111","POC","y","The architect showed the model of the building to the architect.","The boy showed the man the outfit",0,TRUE,0,FALSE
"2369","vd9r5nk020201111","DOC","y","The happy child showed her father the coloring book.","The man shows the other man the gun.",0,TRUE,0,FALSE
"2370","vd9r5nk020201111","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed the man the menu.",0,TRUE,0,FALSE
"2371","vd9r5nk020201111","DOI","n","The disgruntled employee gave the manager them long letter.","The police officer gave the man the ticket.",0,TRUE,0,FALSE
"2372","vd9r5nk020201111","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gave the teacher the flower.",0,TRUE,0,FALSE
"2373","vd9r5nk020201111","DOI","n","The secretary handed the manager they invoice.","The librarian handed the book to the boy.",1,TRUE,1,FALSE
"2374","vd9r5nk020201111","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl handed the boy the plate.",0,FALSE,0,FALSE
"2375","vd9r5nk020201111","DOC","y","The bartender handed the customer the cocktail.","The man handed the clown the hat.",0,TRUE,0,FALSE
"2376","vd9r5nk020201111","POC","y","The mother gave the expensive toy to the hungry toddler.","The nurse gave the man the cane.",0,TRUE,0,FALSE
"2377","vd9r5nk020201111","DOI","n","The spy handed the double agent them submarine blueprints.","f",NA,TRUE,0,FALSE
"2378","vd9r5nk020201111","POI","n","The swimmer handed the towel to they driver.","n",NA,FALSE,0,FALSE
"2379","vd9r5nk020201111","DOI","n","The captain gave the old sailor they spare life jacket.","y",NA,FALSE,0,FALSE
"2380","vd9r5nk020201111","POC","y","The good looking bartender handed free drinks to the girls at the bar.","y",NA,TRUE,0,FALSE
"2381","x9y7eeqv20201103","DOC","y","The happy child showed her father the coloring book.","The man shows his gun.",1,TRUE,0,FALSE
"2382","x9y7eeqv20201103","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The woman hands a plate.",1,TRUE,0,FALSE
"2383","x9y7eeqv20201103","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives food to the patient.",1,TRUE,0,FALSE
"2384","x9y7eeqv20201103","POI","n","The swimmer handed the towel to they driver.","The woman hands a paint brush.",0,TRUE,0,FALSE
"2385","x9y7eeqv20201103","DOI","n","The captain gave the old sailor they spare life jacket.","The parents gave the boy a cake.",0,TRUE,0,FALSE
"2386","x9y7eeqv20201103","POI","n","The builder showed the blueprints to they new client.","The children shows their drawing.",1,TRUE,0,FALSE
"2387","x9y7eeqv20201103","DOC","y","The woman gave the new neighbor the rusty bike.","The man gives a present to the child.",1,TRUE,0,FALSE
"2388","x9y7eeqv20201103","POC","y","The travel agent gave the last ticket to the young fan.","The boy gave a heart.",1,TRUE,0,FALSE
"2389","x9y7eeqv20201103","DOI","n","The spy handed the double agent them submarine blueprints.","The woman hands a stethoscope.",1,TRUE,0,FALSE
"2390","x9y7eeqv20201103","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives flowers to the teacher.",1,TRUE,0,FALSE
"2391","x9y7eeqv20201103","DOI","n","The photographer showed the editor them finished proofs.","The car dealer shows a car.",1,TRUE,0,FALSE
"2392","x9y7eeqv20201103","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives a teapot to the soldier.",1,TRUE,1,FALSE
"2393","x9y7eeqv20201103","DOC","y","The teacher handed the student the certificate.","The man hands a guitar to the singer.",1,TRUE,1,FALSE
"2394","x9y7eeqv20201103","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gives the cane to the chef.",1,TRUE,1,FALSE
"2395","x9y7eeqv20201103","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gives a ticket.",1,TRUE,0,FALSE
"2396","x9y7eeqv20201103","POC","y","The architect showed the model of the building to the architect.","The woman shows the dress.",1,TRUE,0,FALSE
"2397","x9y7eeqv20201103","DOC","y","The bartender handed the customer the cocktail.","The man hands a hat to the clown.",1,TRUE,1,FALSE
"2398","x9y7eeqv20201103","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl hands chalk to the boy.",1,TRUE,1,FALSE
"2399","x9y7eeqv20201103","DOI","n","The secretary handed the manager they invoice.","The librarian hands a book to the boy.",1,TRUE,1,FALSE
"2400","x9y7eeqv20201103","POC","y","The mean neighbor handed a nasty note to the woman next door.","The server hands a menu.",1,TRUE,0,FALSE
"2401","y8u8ss9t20201107","DOI","n","The disgruntled employee gave the manager them long letter.","The policeman gives the driver a ticket.",0,TRUE,0,FALSE
"2402","y8u8ss9t20201107","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives her grandma some flowers.",0,TRUE,0,FALSE
"2403","y8u8ss9t20201107","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands over the stethoscope.",NA,TRUE,0,FALSE
"2404","y8u8ss9t20201107","POC","y","The architect showed the model of the building to the architect.","The man shows him the dress.",0,FALSE,0,FALSE
"2405","y8u8ss9t20201107","DOC","y","The teacher handed the student the certificate.","He hands over the guitar.",NA,TRUE,0,FALSE
"2406","y8u8ss9t20201107","POC","y","The mother gave the expensive toy to the hungry toddler.","She gives the chef the cane.",NA,FALSE,0,FALSE
"2407","y8u8ss9t20201107","DOI","n","The photographer showed the editor them finished proofs.","He shows the car.",1,TRUE,0,FALSE
"2408","y8u8ss9t20201107","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands over the menu.",NA,TRUE,0,FALSE
"2409","y8u8ss9t20201107","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient some medicine.",0,TRUE,0,FALSE
"2410","y8u8ss9t20201107","POI","n","The swimmer handed the towel to they driver.","She hands over the brush.",NA,TRUE,0,FALSE
"2411","y8u8ss9t20201107","DOI","n","The secretary handed the manager they invoice.","The librarian hands over the book.",NA,TRUE,0,FALSE
"2412","y8u8ss9t20201107","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands over the plate.",NA,TRUE,0,FALSE
"2413","y8u8ss9t20201107","DOC","y","The bartender handed the customer the cocktail.","He hands the hat to the clown.",1,TRUE,1,FALSE
